Neurons,Test_Accuracy,CV_Accuracy,CV_Std,Time
300,0.9321359375818191,0.9069004791453932,0.0004909276569004528,250.68396592140198
500,0.9335759543383777,0.9096562197261278,0.0038881470426517795,235.00799369812012
700,0.9244645755877886,0.90584662110858,0.0017935223732097882,255.9170413017273
100,0.9277111588207572,0.9081048883303223,0.000805121357316807,335.57174158096313
